 0.2169742185 
 0.2393523408 
 0.2622355447 
 0.2814697316 
 0.2974316933 
 0.3153285079 
 0.3341001382 
 0.3490772000 
 0.3643611934 
 0.3723866552 
 0.3728753130 
 0.3746839710 
 0.3809514012 
 0.3523058316 
 0.3801932671 
 0.4142974697 
 0.3772149237 
